CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Balance Category,Age Category,Adjusted_Salary,Salary Category,Credit Score Category
15669887,839,France,Female,51,3,0.0,1,HasCard,Active,69101.23,Left,No Balance,Senior,69101.23,Medium,Excellent
15621834,700,Spain,Female,43,0,0.0,2,HasCard,Not Active,59475.35,Stayed,No Balance,Adult,59475.35,Medium,Good
15655341,458,Spain,Female,35,5,166492.48,1,HasCard,Not Active,135287.74,Stayed,High Balance,Adult,135287.74,High,Very Poor
15685314,850,France,Female,28,2,0.0,2,HasCard,Active,38773.74,Stayed,No Balance,Young,38773.74,Low,Excellent
15653997,699,Spain,Male,31,6,114493.68,1,No Card,Not Active,138396.32,Stayed,Medium,Adult,138396.32,High,Good
15629551,615,Germany,Female,44,9,126104.98,2,No Card,Active,110718.02,Stayed,Medium,Adult,110718.02,High,Fair
15651264,850,Germany,Male,51,4,124425.99,1,No Card,Not Active,118545.49,Left,Medium,Senior,118545.49,High,Excellent
15760825,604,France,Female,40,1,0.0,2,HasCard,Not Active,123207.17,Stayed,No Balance,Adult,123207.17,High,Fair
15597394,668,Spain,Male,34,0,0.0,1,No Card,Not Active,99984.86,Stayed,No Balance,Adult,99984.86,Medium,Fair
15740383,594,Spain,Female,38,10,0.0,2,HasCard,Not Active,58332.91,Stayed,No Balance,Adult,58332.91,Medium,Fair
15670562,470,France,Male,30,3,101140.76,1,HasCard,Active,50906.65,Stayed,Medium,Adult,50906.65,Medium,Very Poor
15698117,701,Germany,Male,41,0,150844.94,1,No Card,Active,127623.36,Stayed,High Balance,Adult,127623.36,High,Good
15694805,664,Spain,Male,35,1,115024.5,1,No Card,Active,169665.79,Stayed,Medium,Adult,169665.79,High,Fair
15746802,477,France,Female,30,6,131286.46,1,HasCard,Not Active,194144.45,Stayed,Medium,Adult,194144.45,High,Very Poor
15589428,756,France,Female,42,9,0.0,2,HasCard,Not Active,35673.42,Stayed,No Balance,Adult,35673.42,Low,Very Good
15790267,625,France,Female,40,7,141267.67,1,No Card,Active,177397.49,Stayed,Medium,Adult,177397.49,High,Fair
15665402,703,Spain,Male,73,5,137761.55,1,HasCard,Active,159677.46,Stayed,Medium,Senior,159677.46,High,Good
15642093,646,France,Male,30,7,0.0,2,HasCard,Not Active,153566.97,Stayed,No Balance,Adult,153566.97,High,Fair
15666181,650,France,Male,33,0,98064.97,1,HasCard,Not Active,52411.99,Stayed,Medium,Adult,52411.99,Medium,Fair
15602554,664,France,Female,31,9,114519.57,2,No Card,Active,79222.02,Stayed,Medium,Adult,79222.02,Medium,Fair
15724251,682,Germany,Female,29,6,101012.77,1,No Card,Not Active,32589.89,Left,Medium,Young,32589.89,Low,Good
15740147,725,France,Female,44,10,0.0,1,No Card,Active,93777.61,Stayed,No Balance,Adult,93777.61,Medium,Good
15718289,553,Germany,Male,46,3,82291.1,1,HasCard,Not Active,112549.99,Left,Medium,Adult,112549.99,High,Very Poor
15763148,576,France,Male,39,9,84719.98,1,No Card,Not Active,191063.36,Stayed,Medium,Adult,191063.36,High,Very Poor
15685245,608,Spain,Female,56,5,0.0,2,No Card,Active,153810.41,Stayed,No Balance,Senior,153810.41,High,Fair
15626985,850,France,Female,39,0,104386.53,1,HasCard,Not Active,105886.77,Stayed,Medium,Adult,105886.77,High,Excellent
15585823,627,France,Male,31,8,128131.73,1,HasCard,Not Active,96131.47,Stayed,Medium,Adult,96131.47,Medium,Fair
15728167,667,France,Male,44,2,122806.95,1,No Card,Not Active,15120.86,Stayed,Medium,Adult,15120.86,Low,Fair
15762928,548,Spain,Male,44,8,0.0,1,HasCard,Not Active,16989.77,Stayed,No Balance,Adult,16989.77,Low,Very Poor
15751774,774,France,Male,76,4,112510.89,1,HasCard,Active,143133.18,Stayed,Medium,Senior,143133.18,High,Very Good
15654733,794,Germany,Male,57,3,117056.46,1,HasCard,Not Active,93336.93,Left,Medium,Senior,93336.93,Medium,Very Good
15809777,497,Germany,Female,55,7,131778.66,1,HasCard,Active,9972.64,Stayed,Medium,Senior,100090.239881,High,Very Poor
15744200,587,France,Female,36,1,70784.27,1,HasCard,Not Active,30579.82,Stayed,Medium,Adult,30579.82,Low,Fair
15720713,850,France,Female,29,10,0.0,2,HasCard,Active,199775.67,Stayed,No Balance,Young,199775.67,High,Excellent
15695356,722,France,Male,46,5,0.0,2,HasCard,Not Active,179908.71,Stayed,No Balance,Adult,179908.71,High,Good
15653315,555,Spain,Female,35,1,0.0,2,HasCard,Not Active,101667.0,Stayed,No Balance,Adult,101667.0,High,Very Poor
15604792,609,Germany,Male,38,6,140752.06,2,No Card,Active,171430.16,Stayed,Medium,Adult,171430.16,High,Fair
15704819,734,Spain,Female,39,6,92126.26,2,No Card,Not Active,112973.34,Stayed,Medium,Adult,112973.34,High,Good
15670859,718,Germany,Female,39,7,93148.74,2,HasCard,Active,190746.38,Stayed,Medium,Adult,190746.38,High,Good
15602797,645,Spain,Female,49,5,110132.55,3,No Card,Active,187689.91,Left,Medium,Adult,187689.91,High,Fair
15662533,598,Spain,Female,23,6,0.0,2,HasCard,Not Active,153229.19,Stayed,No Balance,Young,153229.19,High,Fair
15778154,628,Germany,Male,50,4,122227.71,1,No Card,Active,14217.77,Left,Medium,Adult,14217.77,Low,Fair
15806230,629,Germany,Male,40,2,121647.54,2,HasCard,Active,64849.74,Left,Medium,Adult,64849.74,Medium,Fair
15662884,739,Germany,Male,58,1,110597.76,1,No Card,Active,160122.66,Left,Medium,Senior,160122.66,High,Good
15750778,653,France,Female,60,2,120731.39,4,HasCard,Active,138160.11,Left,Medium,Senior,138160.11,High,Fair
15717185,711,France,Male,28,8,0.0,2,HasCard,Active,64286.39,Stayed,No Balance,Young,64286.39,Medium,Good
15677804,783,Spain,Male,38,1,0.0,3,HasCard,Active,80178.54,Left,No Balance,Adult,80178.54,Medium,Very Good
15568915,681,France,Male,38,6,153722.47,1,HasCard,Not Active,101319.76,Stayed,High Balance,Adult,101319.76,High,Good
15736495,712,France,Male,34,8,114088.32,1,HasCard,Not Active,92794.61,Stayed,Medium,Adult,92794.61,Medium,Good
15737354,554,France,Female,48,7,0.0,2,HasCard,Active,63708.07,Stayed,No Balance,Adult,63708.07,Medium,Very Poor
15667889,611,France,Female,37,6,0.0,2,HasCard,Not Active,110782.88,Stayed,No Balance,Adult,110782.88,High,Fair
15577831,560,Germany,Male,41,4,152532.3,1,No Card,Not Active,10779.69,Stayed,High Balance,Adult,10779.69,Low,Very Poor
15729836,646,Spain,Male,32,1,0.0,2,HasCard,Not Active,183289.22,Stayed,No Balance,Adult,183289.22,High,Fair
15775293,680,France,Male,34,3,143292.95,1,HasCard,Not Active,66526.01,Stayed,Medium,Adult,66526.01,Medium,Good
15697597,631,France,Male,26,1,149144.61,1,No Card,Active,123697.95,Stayed,Medium,Young,123697.95,High,Fair
15639669,746,France,Male,36,9,127157.04,1,HasCard,Active,155700.15,Stayed,Medium,Adult,155700.15,High,Very Good
15631392,654,Germany,Male,43,9,84673.17,2,No Card,Active,82081.35,Stayed,Medium,Adult,82081.35,Medium,Fair
15580935,687,Germany,Male,33,9,135962.4,2,HasCard,Not Active,121747.96,Stayed,Medium,Adult,121747.96,High,Good
15590344,708,Germany,Male,32,3,151691.44,2,HasCard,Active,172810.51,Stayed,High Balance,Adult,172810.51,High,Good
15653306,679,Germany,Female,32,0,88335.05,1,No Card,Not Active,159584.81,Stayed,Medium,Adult,159584.81,High,Good
15805025,636,France,Female,45,7,139859.23,1,HasCard,Active,108402.54,Stayed,Medium,Adult,108402.54,High,Fair
15658449,695,France,Male,45,9,43134.65,1,No Card,Active,77330.35,Stayed,Medium,Adult,77330.35,Medium,Good
15694450,677,France,Male,42,5,99580.13,1,HasCard,Not Active,21007.96,Stayed,Medium,Adult,21007.96,Low,Good
15605666,720,France,Female,34,6,110717.38,1,HasCard,Active,9398.45,Stayed,Medium,Adult,100090.239881,High,Good
15615126,780,France,Female,37,3,0.0,2,No Card,Not Active,182156.81,Left,No Balance,Adult,182156.81,High,Very Good
15726588,653,Spain,Female,36,3,0.0,2,No Card,Not Active,110525.6,Stayed,No Balance,Adult,110525.6,High,Fair
15645095,674,France,Female,28,3,0.0,1,HasCard,Not Active,51536.99,Stayed,No Balance,Young,51536.99,Medium,Good
15808960,620,Germany,Male,40,5,108197.11,2,HasCard,Not Active,49722.34,Stayed,Medium,Adult,49722.34,Low,Fair
15729435,623,France,Male,40,6,0.0,2,HasCard,Active,66119.07,Stayed,No Balance,Adult,66119.07,Medium,Fair
15656840,547,France,Female,29,6,104450.86,1,HasCard,Active,37160.28,Stayed,Medium,Young,37160.28,Low,Very Poor
15659149,530,France,Male,39,2,0.0,2,HasCard,Not Active,197923.05,Stayed,No Balance,Adult,197923.05,High,Very Poor
15585490,746,France,Female,34,4,0.0,1,No Card,Active,65166.6,Stayed,No Balance,Adult,65166.6,Medium,Very Good
15674929,512,France,Female,31,7,0.0,2,No Card,Not Active,49326.07,Stayed,No Balance,Adult,49326.07,Low,Very Poor
15746341,630,France,Male,40,8,0.0,2,HasCard,Active,42495.81,Stayed,No Balance,Adult,42495.81,Low,Fair
15662091,570,Spain,Male,21,7,116099.82,1,HasCard,Active,148087.62,Stayed,Medium,Young,148087.62,High,Very Poor
15620123,605,France,Male,39,6,111169.91,1,No Card,Not Active,9641.4,Stayed,Medium,Adult,100090.239881,High,Fair
15616240,530,Spain,Male,37,4,0.0,2,HasCard,Active,164844.37,Stayed,No Balance,Adult,164844.37,High,Very Poor
15624186,813,Germany,Female,25,5,123616.43,1,No Card,Active,132959.33,Stayed,Medium,Young,132959.33,High,Excellent
15605036,704,Spain,Female,37,9,155619.58,1,HasCard,Active,135088.58,Stayed,High Balance,Adult,135088.58,High,Good
15805151,565,Germany,Male,31,2,89558.39,2,HasCard,Active,4441.54,Stayed,Medium,Adult,100090.239881,High,Very Poor
15753847,645,Spain,Male,45,4,0.0,1,No Card,Active,174916.85,Left,No Balance,Adult,174916.85,High,Fair
15653222,526,Germany,Female,32,6,131938.92,2,HasCard,Active,1795.93,Stayed,Medium,Adult,100090.239881,High,Very Poor
15757541,778,France,Female,33,9,151772.63,2,No Card,Not Active,180249.94,Left,High Balance,Adult,180249.94,High,Very Good
15726945,677,France,Female,72,8,0.0,2,HasCard,Active,153604.44,Stayed,No Balance,Senior,153604.44,High,Good
15794276,588,France,Female,64,3,0.0,1,HasCard,Active,189703.65,Stayed,No Balance,Senior,189703.65,High,Fair
15568328,488,France,Female,22,6,0.0,2,HasCard,Active,66393.89,Stayed,No Balance,Young,66393.89,Medium,Very Poor
15604355,519,France,Male,39,1,97700.02,1,HasCard,Active,30709.03,Stayed,Medium,Adult,30709.03,Low,Very Poor
15735788,709,France,Male,31,6,0.0,2,HasCard,Active,71009.84,Stayed,No Balance,Adult,71009.84,Medium,Good
15618255,642,Germany,Female,56,6,103244.86,2,HasCard,Not Active,143049.72,Left,Medium,Senior,143049.72,High,Fair
15720941,710,Germany,Male,34,8,147833.3,2,No Card,Active,1561.58,Stayed,Medium,Adult,100090.239881,High,Good
15769110,653,France,Female,46,5,0.0,2,HasCard,Not Active,49707.85,Stayed,No Balance,Adult,49707.85,Low,Fair
15576094,743,France,Male,71,0,0.0,2,No Card,Active,29837.65,Stayed,No Balance,Senior,29837.65,Low,Very Good
15756150,418,France,Female,39,2,0.0,2,No Card,Not Active,9041.71,Stayed,No Balance,Adult,100090.239881,High,Very Poor
15719579,670,Germany,Female,33,9,84521.48,2,No Card,Active,198017.05,Stayed,Medium,Adult,198017.05,High,Good
15748854,723,Germany,Female,28,5,91938.31,1,HasCard,Not Active,143481.85,Stayed,Medium,Young,143481.85,High,Good
15612455,549,Germany,Male,45,6,124240.93,1,HasCard,Active,146372.51,Stayed,Medium,Adult,146372.51,High,Very Poor
15664802,543,France,Female,42,5,0.0,2,No Card,Not Active,101905.34,Stayed,No Balance,Adult,101905.34,High,Very Poor
15735687,595,Spain,Male,37,2,157084.99,1,HasCard,Not Active,134767.13,Stayed,High Balance,Adult,134767.13,High,Fair
15664734,673,Germany,Female,25,3,108244.82,2,HasCard,Active,103573.96,Stayed,Medium,Young,103573.96,High,Good
15767894,741,France,Female,21,9,0.0,2,No Card,Active,139259.54,Stayed,No Balance,Young,139259.54,High,Very Good
15666884,508,Germany,Female,41,5,82161.7,2,HasCard,Not Active,187776.49,Stayed,Medium,Adult,187776.49,High,Very Poor
15750156,662,Germany,Male,59,2,104568.41,1,HasCard,Not Active,8059.44,Left,Medium,Senior,100090.239881,High,Fair
15751120,752,France,Female,36,2,119912.46,1,HasCard,Not Active,124354.92,Stayed,Medium,Adult,124354.92,High,Very Good
15575748,809,France,Male,36,9,68881.59,2,No Card,Active,109135.11,Stayed,Medium,Adult,109135.11,High,Excellent
15714610,575,Spain,Male,30,2,0.0,2,HasCard,Active,82222.86,Stayed,No Balance,Adult,82222.86,Medium,Very Poor
15720305,591,Spain,Female,40,1,86376.29,1,No Card,Active,136767.16,Left,Medium,Adult,136767.16,High,Fair
15678129,643,Spain,Female,45,9,150840.03,2,HasCard,Not Active,155516.35,Stayed,High Balance,Adult,155516.35,High,Fair
15566633,698,Germany,Male,55,8,155059.1,2,HasCard,Active,144584.29,Stayed,High Balance,Senior,144584.29,High,Good
15680436,496,France,Female,29,4,0.0,2,HasCard,Not Active,164806.89,Stayed,No Balance,Young,164806.89,High,Very Poor
15674343,597,France,Male,44,8,78128.13,2,No Card,Active,109153.04,Stayed,Medium,Adult,109153.04,High,Fair
15658890,603,Germany,Male,46,4,98899.76,2,HasCard,Active,86190.34,Stayed,Medium,Adult,86190.34,Medium,Fair
15599004,655,Spain,Male,37,1,0.0,1,HasCard,Active,106040.97,Stayed,No Balance,Adult,106040.97,High,Fair
15726487,431,France,Male,63,6,160982.89,1,HasCard,Active,168008.17,Stayed,High Balance,Senior,168008.17,High,Very Poor
15698716,620,France,Female,70,3,87926.24,2,HasCard,Not Active,33350.26,Left,Medium,Senior,33350.26,Low,Fair
15710527,782,France,Female,35,4,0.0,1,HasCard,Active,119565.34,Stayed,No Balance,Adult,119565.34,High,Very Good
15655590,581,Spain,Male,46,2,79385.21,2,No Card,Not Active,188492.82,Stayed,Medium,Adult,188492.82,High,Fair
15732266,553,Germany,Male,53,5,127997.83,1,HasCard,Not Active,165378.66,Left,Medium,Senior,165378.66,High,Very Poor
15669326,658,France,Male,44,2,168396.34,1,HasCard,Active,14178.73,Stayed,High Balance,Adult,14178.73,Low,Fair
15672246,686,Germany,Male,43,2,134896.03,1,HasCard,Active,97847.05,Stayed,Medium,Adult,97847.05,Medium,Good
15620276,539,Spain,Male,36,6,0.0,3,HasCard,Active,118959.64,Stayed,No Balance,Adult,118959.64,High,Very Poor
15640258,685,France,Female,50,6,94238.75,2,HasCard,Active,50664.07,Left,Medium,Adult,50664.07,Medium,Good
15740283,850,France,Male,29,1,0.0,2,No Card,Not Active,152996.89,Stayed,No Balance,Young,152996.89,High,Excellent
15759717,763,Spain,Female,39,7,0.0,2,HasCard,Not Active,19458.75,Stayed,No Balance,Adult,19458.75,Low,Very Good
15620268,634,Germany,Male,43,3,212696.32,1,HasCard,Not Active,115268.86,Stayed,High Balance,Adult,115268.86,High,Fair
15743871,567,France,Male,59,3,0.0,2,HasCard,Not Active,25843.7,Left,No Balance,Senior,25843.7,Low,Very Poor
15614491,539,France,Male,39,3,139153.68,2,HasCard,Not Active,147662.33,Stayed,Medium,Adult,147662.33,High,Very Poor
15595047,764,France,Male,41,7,0.0,2,No Card,Not Active,134878.34,Stayed,No Balance,Adult,134878.34,High,Very Good
15732334,653,France,Female,40,0,0.0,2,HasCard,Not Active,35795.85,Stayed,No Balance,Adult,35795.85,Low,Fair
15701206,566,Spain,Male,44,5,0.0,2,HasCard,Not Active,66462.79,Stayed,No Balance,Adult,66462.79,Medium,Very Poor
15581280,714,Germany,Male,29,6,92887.13,1,HasCard,Active,69578.49,Stayed,Medium,Young,69578.49,Medium,Good
15651943,580,Spain,Female,65,1,0.0,2,No Card,Active,103182.46,Stayed,No Balance,Senior,103182.46,High,Fair
15609545,548,France,Male,29,5,83442.98,1,No Card,Active,177017.39,Stayed,Medium,Young,177017.39,High,Very Poor
15658548,646,Germany,Female,36,6,144773.29,2,HasCard,Not Active,53217.3,Stayed,Medium,Adult,53217.3,Medium,Fair
15626008,622,Germany,Female,52,9,111973.97,1,HasCard,Active,162756.29,Left,Medium,Senior,162756.29,High,Fair
15774133,706,France,Female,35,8,178032.53,1,No Card,Active,42181.68,Stayed,High Balance,Adult,42181.68,Low,Good
15763798,680,France,Male,23,5,140007.19,1,No Card,Active,31714.08,Stayed,Medium,Young,31714.08,Low,Good
15758013,698,France,Male,37,5,98400.61,2,No Card,Not Active,25017.28,Stayed,Medium,Adult,25017.28,Low,Good
15705765,581,Spain,Female,46,1,0.0,2,HasCard,Not Active,104272.04,Stayed,No Balance,Adult,104272.04,High,Fair
15648362,728,Germany,Male,45,3,108924.33,2,HasCard,Not Active,84300.4,Left,Medium,Adult,84300.4,Medium,Good
15761102,707,Spain,Female,32,4,132835.56,1,No Card,Not Active,136877.24,Stayed,Medium,Adult,136877.24,High,Good
15610165,761,France,Female,26,1,0.0,2,HasCard,Active,199409.19,Stayed,No Balance,Young,199409.19,High,Very Good
15723717,483,Germany,Male,41,1,118334.44,1,No Card,Not Active,163147.99,Left,Medium,Adult,163147.99,High,Very Poor
15654611,736,Germany,Female,25,9,81732.88,2,HasCard,Not Active,136497.28,Stayed,Medium,Young,136497.28,High,Good
15659736,716,Germany,Male,66,5,121411.9,1,No Card,Not Active,10070.4,Left,Medium,Senior,10070.4,Low,Good
15603170,654,France,Male,32,9,121455.65,1,HasCard,Not Active,190068.53,Left,Medium,Adult,190068.53,High,Fair
15786167,649,Spain,Male,20,5,0.0,2,HasCard,Active,58309.54,Stayed,No Balance,Young,58309.54,Medium,Fair
15671915,649,France,Male,46,5,0.0,2,HasCard,Active,76946.6,Stayed,No Balance,Adult,76946.6,Medium,Fair
15794792,612,France,Female,31,8,117989.76,1,HasCard,Active,54129.86,Stayed,Medium,Adult,54129.86,Medium,Fair
15652789,657,Spain,Male,40,10,0.0,2,HasCard,Active,52990.7,Stayed,No Balance,Adult,52990.7,Medium,Fair
15739168,511,France,Female,31,5,137411.29,1,No Card,Active,161854.98,Stayed,Medium,Adult,161854.98,High,Very Poor
15719950,682,France,Male,61,10,73688.2,1,HasCard,Active,172141.33,Stayed,Medium,Senior,172141.33,High,Good
15743818,748,Spain,Male,58,9,122330.7,2,No Card,Active,124429.19,Stayed,Medium,Senior,124429.19,High,Very Good
15717937,554,Germany,Male,43,5,99906.89,1,No Card,Not Active,24983.39,Stayed,Medium,Adult,24983.39,Low,Very Poor
15602841,794,Spain,Female,28,5,0.0,2,No Card,Active,86699.98,Stayed,No Balance,Young,86699.98,Medium,Very Good
15619972,807,France,Female,47,9,167664.83,1,No Card,Not Active,125440.11,Left,High Balance,Adult,125440.11,High,Excellent
15796114,594,France,Female,34,7,141525.55,1,No Card,Not Active,9443.15,Stayed,Medium,Adult,100090.239881,High,Fair
15633546,652,Spain,Female,33,3,124832.51,1,HasCard,Not Active,195877.06,Stayed,Medium,Adult,195877.06,High,Fair
15758755,729,France,Female,34,9,132121.71,1,No Card,Active,105409.31,Stayed,Medium,Adult,105409.31,High,Good
15695168,625,France,Male,39,2,0.0,2,HasCard,Not Active,100403.05,Stayed,No Balance,Adult,100403.05,High,Fair
15754342,597,Germany,Female,60,0,78539.84,1,No Card,Active,48502.88,Stayed,Medium,Senior,48502.88,Low,Fair
15756610,657,Germany,Female,38,5,123770.46,1,No Card,Not Active,47019.66,Left,Medium,Adult,47019.66,Low,Fair
15640917,633,France,Male,43,5,0.0,2,HasCard,Active,48249.88,Stayed,No Balance,Adult,48249.88,Low,Fair
15663164,663,Germany,Male,49,7,116150.65,3,HasCard,Active,84358.71,Left,Medium,Adult,84358.71,Medium,Fair
15616811,535,France,Male,47,0,160729.1,1,No Card,Active,145986.35,Stayed,High Balance,Adult,145986.35,High,Very Poor
15610781,702,France,Female,29,10,88378.6,1,HasCard,Not Active,88550.28,Stayed,Medium,Young,88550.28,Medium,Good
15600911,712,France,Male,33,2,182888.08,1,HasCard,Not Active,3061.0,Stayed,High Balance,Adult,100090.239881,High,Good
15629603,607,France,Male,31,8,0.0,2,HasCard,Active,43196.5,Stayed,No Balance,Adult,43196.5,Low,Fair
15714981,476,France,Male,37,4,0.0,1,HasCard,Active,55775.84,Left,No Balance,Adult,55775.84,Medium,Very Poor
15775892,748,Spain,Female,23,8,85600.08,1,No Card,Not Active,134077.71,Stayed,Medium,Young,134077.71,High,Very Good
15782778,815,France,Male,35,4,0.0,2,No Card,Active,198490.33,Stayed,No Balance,Adult,198490.33,High,Excellent
15786643,602,France,Male,32,10,0.0,2,HasCard,Active,116052.92,Stayed,No Balance,Adult,116052.92,High,Fair
15595657,649,Germany,Male,40,4,95001.33,1,No Card,Active,123202.99,Stayed,Medium,Adult,123202.99,High,Fair
15743673,551,Spain,Male,27,2,113873.22,1,HasCard,Active,85129.77,Left,Medium,Young,85129.77,Medium,Very Poor
15634310,509,France,Male,30,6,0.0,2,HasCard,Not Active,180598.86,Stayed,No Balance,Adult,180598.86,High,Very Poor
15790809,685,Spain,Male,40,7,74896.92,1,HasCard,Not Active,198694.2,Stayed,Medium,Adult,198694.2,High,Good
15668695,536,France,Female,22,5,89492.62,1,No Card,Not Active,42934.43,Stayed,Medium,Young,42934.43,Low,Very Poor
15669281,711,Spain,Male,38,3,128718.78,1,No Card,Not Active,114793.45,Stayed,Medium,Adult,114793.45,High,Good
15621031,761,Spain,Male,27,8,0.0,2,HasCard,Not Active,63297.7,Stayed,No Balance,Young,63297.7,Medium,Very Good
15720071,535,France,Female,49,3,0.0,1,No Card,Not Active,61820.41,Left,No Balance,Adult,61820.41,Medium,Very Poor
15792180,566,Germany,Male,22,7,144954.75,2,HasCard,Not Active,102246.0,Stayed,Medium,Young,102246.0,High,Very Poor
15813894,620,Spain,Male,21,9,0.0,2,No Card,Not Active,154882.79,Stayed,No Balance,Young,154882.79,High,Fair
15669490,837,Germany,Male,37,6,94001.61,2,HasCard,Not Active,140723.05,Stayed,Medium,Adult,140723.05,High,Excellent
15783030,685,France,Female,40,7,0.0,1,HasCard,Not Active,72852.74,Left,No Balance,Adult,72852.74,Medium,Good
15695792,673,France,Male,65,0,0.0,1,HasCard,Active,85733.33,Stayed,No Balance,Senior,85733.33,Medium,Good
15575676,638,France,Male,24,1,0.0,2,No Card,Active,162597.15,Stayed,No Balance,Young,162597.15,High,Fair
15627665,614,France,Male,46,4,0.0,1,HasCard,Not Active,74379.57,Left,No Balance,Adult,74379.57,Medium,Fair
15814092,626,France,Female,44,2,0.0,1,No Card,Active,173117.22,Left,No Balance,Adult,173117.22,High,Fair
15695225,834,Spain,Male,38,8,0.0,2,HasCard,Active,66485.26,Stayed,No Balance,Adult,66485.26,Medium,Excellent
15615091,691,France,Male,24,6,0.0,2,HasCard,Active,92811.2,Stayed,No Balance,Young,92811.2,Medium,Good
15794345,706,Spain,Male,38,8,0.0,2,No Card,Active,46635.11,Stayed,No Balance,Adult,46635.11,Low,Good
15726484,633,France,Male,37,7,141546.35,1,HasCard,Active,124830.11,Stayed,Medium,Adult,124830.11,High,Fair
15650442,644,Germany,Female,32,8,141528.88,1,HasCard,Active,167087.34,Left,Medium,Adult,167087.34,High,Fair
15714256,666,France,Male,30,7,109805.3,1,No Card,Active,163625.56,Stayed,Medium,Adult,163625.56,High,Fair
15778752,708,France,Male,32,10,86614.06,2,HasCard,Active,172129.26,Stayed,Medium,Adult,172129.26,High,Good
15601659,496,Germany,Female,59,7,91680.1,2,HasCard,Not Active,163141.18,Left,Medium,Senior,163141.18,High,Very Poor
15602811,730,Germany,Male,38,0,38848.19,2,No Card,Not Active,94003.11,Stayed,Medium,Adult,94003.11,Medium,Good
15779414,696,Spain,Male,40,3,153639.11,1,HasCard,Active,138351.68,Stayed,High Balance,Adult,138351.68,High,Good
15763097,809,Spain,Male,80,8,0.0,2,No Card,Active,34164.05,Stayed,No Balance,Senior,34164.05,Low,Excellent
15633666,701,Spain,Female,33,7,123870.07,1,HasCard,Not Active,97794.71,Stayed,Medium,Adult,97794.71,Medium,Good
15718789,604,France,Male,30,5,0.0,2,HasCard,Not Active,75786.55,Stayed,No Balance,Adult,75786.55,Medium,Fair
15690620,665,France,Male,39,10,46323.57,1,HasCard,Not Active,136812.02,Stayed,Medium,Adult,136812.02,High,Fair
15737071,639,France,Female,60,5,162039.78,1,HasCard,Active,84361.72,Left,High Balance,Senior,84361.72,Medium,Fair
15665062,696,France,Male,19,1,110928.51,1,HasCard,Active,2766.63,Stayed,Medium,Young,100090.239881,High,Good
15600692,520,France,Male,38,5,0.0,2,HasCard,Not Active,163185.76,Stayed,No Balance,Adult,163185.76,High,Very Poor
15792064,545,Germany,Male,53,5,114421.55,1,HasCard,Not Active,180598.28,Left,Medium,Senior,180598.28,High,Very Poor
15811486,634,Germany,Female,29,8,130036.21,2,No Card,Active,69849.55,Stayed,Medium,Young,69849.55,Medium,Fair
15626141,750,France,Female,26,1,151510.17,2,HasCard,Active,19921.72,Stayed,High Balance,Young,19921.72,Low,Very Good
15738546,530,Spain,Female,41,4,0.0,2,No Card,Active,147606.71,Stayed,No Balance,Adult,147606.71,High,Very Poor
15677052,589,France,Female,59,2,0.0,2,HasCard,Active,126160.24,Left,No Balance,Senior,126160.24,High,Fair
15656454,654,France,Male,37,6,83568.55,1,HasCard,Not Active,47046.72,Stayed,Medium,Adult,47046.72,Low,Fair
15645496,648,France,Female,43,7,139972.18,1,HasCard,Not Active,143668.58,Stayed,Medium,Adult,143668.58,High,Fair
15612505,835,Spain,Male,45,3,100212.13,1,HasCard,Not Active,152577.62,Stayed,Medium,Adult,152577.62,High,Excellent
15708513,446,France,Female,39,1,90217.07,1,HasCard,Not Active,191350.48,Stayed,Medium,Adult,191350.48,High,Very Poor
15685654,514,Spain,Male,66,9,0.0,2,HasCard,Active,14234.31,Stayed,No Balance,Senior,14234.31,Low,Very Poor
15732307,694,Germany,Male,33,4,124067.32,1,HasCard,Active,77906.87,Stayed,Medium,Adult,77906.87,Medium,Good
15726814,554,Spain,Male,46,4,0.0,2,No Card,Active,57320.92,Stayed,No Balance,Adult,57320.92,Medium,Very Poor
15653776,720,Germany,Female,57,1,162082.31,4,No Card,Not Active,27145.73,Left,High Balance,Senior,27145.73,Low,Good
15597914,641,Germany,Female,51,2,117306.69,4,HasCard,Active,26912.72,Left,Medium,Senior,26912.72,Low,Fair
15631603,813,France,Male,32,1,122889.88,1,HasCard,Active,26476.18,Stayed,Medium,Adult,26476.18,Low,Excellent
15789753,480,France,Male,40,6,148790.61,1,No Card,Active,79329.7,Stayed,Medium,Adult,79329.7,Medium,Very Poor
15678034,811,France,Male,46,9,180226.24,1,HasCard,Not Active,13464.64,Left,High Balance,Adult,13464.64,Low,Excellent
15690209,715,Germany,Female,32,3,104857.19,2,HasCard,Not Active,114149.8,Stayed,Medium,Adult,114149.8,High,Good
15592091,620,Spain,Male,31,2,166833.86,2,HasCard,Active,135171.6,Stayed,High Balance,Adult,135171.6,High,Fair
15647453,721,France,Male,42,4,102936.72,1,No Card,Not Active,1187.88,Stayed,Medium,Adult,100090.239881,High,Good
15697100,772,Germany,Female,48,6,108736.52,1,HasCard,Not Active,184564.67,Left,Medium,Adult,184564.67,High,Very Good
15811290,680,Germany,Male,44,0,129974.79,2,HasCard,Active,33391.38,Stayed,Medium,Adult,33391.38,Low,Good
